Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"168550287113",Cartier Love  23mm WE800631 18K Rose Gold Women's Watch,,18733,"1","FIXED_PRICE","USD",6950.0,,,6950.0,"0","1","0","Jul-20-26 11:45:58 PDT","Aug-20-26 11:45:58 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158103233423",Cartier Ballon Bleu 28mm W69007Z3 18K Yellow Gold/Stainless Steel Women's Watch,,18695,"1","FIXED_PRICE","USD",6258.0,,,6258.0,"0","2","0","Jul-20-26 13:11:15 PDT","Aug-20-26 13:11:15 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168550426634",Cartier Ballon Bleu 36mm WJBB0010 18K Rose Gold Women's Watch,,18696,"1","FIXED_PRICE","USD",8386.0,,,8386.0,"0","1","0","Jul-20-26 13:11:29 PDT","Aug-20-26 13:11:29 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158103233538",Cartier Captive 27mm WG600007 18K Rose Gold Women's Watch,,18697,"1","FIXED_PRICE","USD",11115.0,,,11115.0,"0","3","0","Jul-20-26 13:11:31 PDT","Aug-20-26 13:11:31 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158103234159",Cartier Tank Louis XL 32mmx40mm W1560034 18K Yellow Gold Unisex Watch,,18702,"1","FIXED_PRICE","USD",15287.0,,,15287.0,"0","3","0","Jul-20-26 13:12:49 PDT","Aug-20-26 13:12:49 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188671790629",Cartier Rotonde 40mm W1556252 18K Rose Gold Men's Watch,,18703,"1","FIXED_PRICE","USD",13175.0,,,13175.0,"0","1","0","Jul-20-26 13:12:57 PDT","Aug-20-26 13:12:57 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188671791213",Cartier Ronde Louis 36mm WR000651 18K Rose Gold Unisex Watch,,18707,"1","FIXED_PRICE","USD",10085.0,,,10085.0,"0","","","Jul-20-26 13:13:29 PDT","Aug-20-26 13:13:29 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168550429569",Cartier Trinity 27mm W60001S8 18K Yellow Gold/Stainless Steel Women's Watch,,18708,"1","FIXED_PRICE","USD",17501.0,,,17501.0,"0","1","0","Jul-20-26 13:13:40 PDT","Aug-20-26 13:13:40 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188671791680",Piaget Possession 29mm G0A36188 18K Rose Gold Women's Watch,,18710,"1","FIXED_PRICE","USD",7642.0,,,7642.0,"0","1","0","Jul-20-26 13:13:56 PDT","Aug-20-26 13:13:56 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168550430016",Cartier Santos Dumont 30mmx38mm WH100251 18K White Gold Men's Watch,,18713,"1","FIXED_PRICE","USD",15235.0,,,15235.0,"0","","","Jul-20-26 13:14:19 PDT","Aug-20-26 13:14:19 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168550430154",Cartier Ballon Bleu 36mm W2BB0003 18K Rose Gold/Stainless Steel Unisex Watch,,18714,"1","FIXED_PRICE","USD",8849.0,,,8849.0,"0","4","0","Jul-20-26 13:14:27 PDT","Aug-20-26 13:14:27 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168550430247",Cartier Ronde Louis 36mm WR000651 18K Rose Gold Unisex Watch,,18715,"1","FIXED_PRICE","USD",9416.0,,,9416.0,"0","","","Jul-20-26 13:14:33 PDT","Aug-20-26 13:14:33 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188671792855",Patek Philippe Golden Ellipse 25.5X23mm 4831G 18K White Gold Women's Watch,,18718,"1","FIXED_PRICE","USD",17810.0,,,17810.0,"0","4","0","Jul-20-26 13:14:57 PDT","Aug-20-26 13:14:57 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168550431098",Cartier Ballon Bleu 28mm W6920034 18K Rose Gold/Stainless Steel Women's Watch,,18720,"1","FIXED_PRICE","USD",7323.0,,,7323.0,"0","1","0","Jul-20-26 13:15:25 PDT","Aug-20-26 13:15:25 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168550431244",Cartier La Dona 22mm W660012I Stainless Steel Men's Watch,,18723,"1","FIXED_PRICE","USD",6258.0,,,6258.0,"0","0","0","Jul-20-26 13:15:36 PDT","Aug-20-26 13:15:36 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188671795149",Cartier Declaration 36x18mm WT000830 Stainless Steel Women's Watch,,18724,"1","FIXED_PRICE","USD",6471.0,,,6471.0,"0","1","0","Jul-20-26 13:15:44 PDT","Aug-20-26 13:15:44 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168550431975",Cartier Ballerine 14x23mm WG40023J 18K Rose Gold Women's Watch,,18729,"1","FIXED_PRICE","USD",19355.0,,,19355.0,"0","2","0","Jul-20-26 13:16:31 PDT","Aug-20-26 13:16:31 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158103237468",Cartier Tank Louis 22x29mm W1529856 18K Yellow Gold Women's Watch,,18731,"1","FIXED_PRICE","USD",10497.0,,,10497.0,"0","3","0","Jul-20-26 13:16:42 PDT","Aug-20-26 13:16:42 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158103237610",Vacheron Constantin Vacheron 32.5mm  18K White Gold Unisex Watch,,18734,"1","FIXED_PRICE","USD",25535.0,,,25535.0,"0","","","Jul-20-26 13:16:53 PDT","Aug-20-26 13:16:53 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188675959694",Van Cleef and Arpels Vintage  27mm 28340 18K Yellow Gold Unisex Watch,,18737,"1","FIXED_PRICE","USD",4128.0,,,4128.0,"0","1","0","Jul-21-26 08:09:58 PDT","Aug-21-26 08:09:58 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717300865",Vacheron Constantin VC 23.5x33mm MCMLXXII 18K White Gold Unisex Watch,,18839,"1","FIXED_PRICE","USD",9107.0,,,9107.0,"0","","","Jul-30-26 07:40:24 PDT","Aug-30-26 07:40:24 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135225912",Van Cleef and Arpels Alhambra 26X26mm 136674 18K Yellow Gold Women's Watch,,18838,"1","FIXED_PRICE","USD",19664.0,,,19664.0,"0","","","Jul-30-26 07:40:36 PDT","Aug-30-26 07:40:36 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575424915",Cartier Santos Dumont 44.6x34.6mm WH100751 18K Rose Gold Unisex Watch,,18834,"1","FIXED_PRICE","USD",16111.0,,,16111.0,"0","","","Jul-30-26 07:41:19 PDT","Aug-30-26 07:41:19 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135231061",Cartier Love 23mm WE800531 18K Yellow Gold Women's Watch,,18831,"1","FIXED_PRICE","USD",6311.0,,,6311.0,"0","1","0","Jul-30-26 07:41:56 PDT","Aug-30-26 07:41:56 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717303043",Cartier Tank Américaine 19x34.8mm W2607456 18K Rose Gold Unisex Watch,,18830,"1","FIXED_PRICE","USD",7269.0,,,7269.0,"0","2","0","Jul-30-26 07:42:08 PDT","Aug-30-26 07:42:08 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135231397",Cartier Santos Dumont 44.6x34.6mm WH100751 18K Rose Gold Unisex Watch,,18828,"1","FIXED_PRICE","USD",16162.0,,,16162.0,"0","","","Jul-30-26 07:42:30 PDT","Aug-30-26 07:42:30 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717303953",Cartier Tank Louis XL 40x32mm W1560017 18K Rose Gold Men's Watch,,18827,"1","FIXED_PRICE","USD",13896.0,,,13896.0,"0","5","0","Jul-30-26 07:42:49 PDT","Aug-30-26 07:42:49 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717304705",Cartier Tank Louis 16.5x24mm WGTA0212 18K Yellow Gold Men's Watch,,18825,"1","FIXED_PRICE","USD",9364.0,,,9364.0,"0","3","0","Jul-30-26 07:43:14 PDT","Aug-30-26 07:43:14 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575426167",Patek Philippe Calatrava  33mm 5006G 18K White Gold Women's Watch,,18824,"1","FIXED_PRICE","USD",19355.0,,,19355.0,"0","3","0","Jul-30-26 07:43:28 PDT","Aug-30-26 07:43:28 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717305774",Cartier Santos Dumont 38 x48 mm W2020068 18K Rose Gold Men's Watch,,18818,"1","FIXED_PRICE","USD",16162.0,,,16162.0,"0","1","0","Jul-30-26 07:43:59 PDT","Aug-30-26 07:43:59 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575426576",Cartier Tortue 48mmx38mm W1556234 18K Rose Gold Men's Watch,,18813,"1","FIXED_PRICE","USD",17192.0,,,17192.0,"0","4","0","Jul-30-26 07:44:17 PDT","Aug-30-26 07:44:17 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575426776",Omega Speedmaster Date 39mm 3513.80.00 Stainless Steel Women's Watch,,18811,"1","FIXED_PRICE","USD",3542.0,,,3542.0,"0","3","0","Jul-30-26 07:44:41 PDT","Aug-30-26 07:44:41 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717306611",Cartier Tank Solo 41x31mm W5200026 18K Rose Gold Unisex Watch,,18810,"1","FIXED_PRICE","USD",9055.0,,,9055.0,"0","3","0","Jul-30-26 07:44:57 PDT","Aug-30-26 07:44:57 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135239160",Cartier Santos 38X47.5mm W2020067 18K Rose Gold Men's Watch,,18809,"1","FIXED_PRICE","USD",16059.0,,,16059.0,"0","1","0","Jul-30-26 07:45:09 PDT","Aug-30-26 07:45:09 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575427420",Cartier Drive 40mm WSNM0008 Stainless Steel Men's Watch,,18808,"1","FIXED_PRICE","USD",6897.0,,,6897.0,"0","3","0","Jul-30-26 07:45:21 PDT","Aug-30-26 07:45:21 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717311597",Cartier Ballon Bleu d'Art Elephant Enamel 36mm HPI00331 18K White Gold Watch,,18805,"1","FIXED_PRICE","USD",67250.0,,,67250.0,"0","1","0","Jul-30-26 07:47:03 PDT","Aug-30-26 07:47:03 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135244749",Cartier Ballon Blue 36mm WE902042 18K White Gold Women's Watch,,18803,"1","FIXED_PRICE","USD",28625.0,,,28625.0,"0","","","Jul-30-26 07:47:33 PDT","Aug-30-26 07:47:33 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575431251",Van Cleef and Arpels Charms 38mm VCARM95100 18K Rose Gold Women's Watch,,18799,"1","FIXED_PRICE","USD",18325.0,,,18325.0,"0","","","Jul-30-26 07:48:17 PDT","Aug-30-26 07:48:17 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575432419",Cartier Tortue 34x28mm WA503751 18K Rose Gold Women's Watch,,18798,"1","FIXED_PRICE","USD",18068.0,,,18068.0,"0","1","0","Jul-30-26 07:48:30 PDT","Aug-30-26 07:48:30 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135267720",Cartier Captive de Cartier 35mm WG600010 18K Yellow Gold Women's Watch,,18792,"1","FIXED_PRICE","USD",16265.0,,,16265.0,"0","","","Jul-30-26 07:50:01 PDT","Aug-30-26 07:50:01 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575440594",Cartier Tortue XL  48X38mm W1546051 18K Rose Gold Men's Watch,,18791,"1","FIXED_PRICE","USD",16162.0,,,16162.0,"0","3","0","Jul-30-26 07:50:23 PDT","Aug-30-26 07:50:23 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717358159",Cartier Tank MC 34x44mm WSTA0010 Stainless Steel Men's Watch,,18790,"1","FIXED_PRICE","USD",5406.0,,,5406.0,"0","3","0","Jul-30-26 07:50:32 PDT","Aug-30-26 07:50:32 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135268630",Audemars Piguet Millenary 45mm 15320OR.OO.D002CR.01 18K Rose Gold Unisex Watch,,18787,"1","FIXED_PRICE","USD",22445.0,,,22445.0,"0","1","0","Jul-30-26 07:51:00 PDT","Aug-30-26 07:51:00 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717360683",Audemars Piguet Jules Audemars 33mm 77240OR.ZZ.A809CR.01 18K Gold Unisex Watch,,18786,"1","FIXED_PRICE","USD",11012.0,,,11012.0,"0","3","0","Jul-30-26 07:51:15 PDT","Aug-30-26 07:51:15 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575444220",Cartier Captive 35mm WG600011 18K Rose Gold Women's Watch,,18784,"1","FIXED_PRICE","USD",16162.0,,,16162.0,"0","","","Jul-30-26 07:51:35 PDT","Aug-30-26 07:51:35 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135270298",Cartier Tank Louis 22x29mm W1541056 18K White Gold Women's Watch,,18783,"1","FIXED_PRICE","USD",9261.0,,,9261.0,"0","1","0","Jul-30-26 07:51:48 PDT","Aug-30-26 07:51:48 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135270610",Cartier Ronde Louis 36mm W6800251 18K Rose Gold Unisex Watch,,18782,"1","FIXED_PRICE","USD",7323.0,,,7323.0,"0","","","Jul-30-26 07:51:56 PDT","Aug-30-26 07:51:56 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575444881",Cartier Santos Dumont 44.6x34.6mm W2006951 18K Rose Gold Unisex Watch,,18779,"1","FIXED_PRICE","USD",10600.0,,,10600.0,"0","6","0","Jul-30-26 07:52:52 PDT","Aug-30-26 07:52:52 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575445023",Cartier Ronde Louis 36mm W6800251 18K Rose Gold Unisex Watch,,18777,"1","FIXED_PRICE","USD",7376.0,,,7376.0,"0","1","0","Jul-30-26 07:53:15 PDT","Aug-30-26 07:53:15 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575445134",Cartier Délices de Cartier 30mm WG800013 18K Rose Gold Women's Watch,,18776,"1","FIXED_PRICE","USD",12145.0,,,12145.0,"0","0","0","Jul-30-26 07:53:27 PDT","Aug-30-26 07:53:27 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135274777",Cartier Love 23mm WE800431 18K Yellow Gold Women's Watch,,18773,"1","FIXED_PRICE","USD",6258.0,,,6258.0,"0","","","Jul-30-26 07:54:04 PDT","Aug-30-26 07:54:04 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717363889",Cartier Baignoire 32x43mm WB520005 18K Rose Gold Women's Watch,,18772,"1","FIXED_PRICE","USD",20694.0,,,20694.0,"0","","","Jul-30-26 07:54:19 PDT","Aug-30-26 07:54:19 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717364132",Cartier Ballon Bleu 33mm W3BB0007 18K Rose Gold Women's Watch,,18771,"1","FIXED_PRICE","USD",8386.0,,,8386.0,"0","2","0","Jul-30-26 07:54:31 PDT","Aug-30-26 07:54:31 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575446171",Cartier Roadster 44x38.5mm W62031Y4 Stainless Steel Unisex Watch,,18767,"1","FIXED_PRICE","USD",8592.0,,,8592.0,"0","1","0","Jul-30-26 07:55:23 PDT","Aug-30-26 07:55:23 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135279127",Cartier Tonneau 21x39mm WE400331 18K Rose Gold Women's Watch,,18766,"1","FIXED_PRICE","USD",12454.0,,,12454.0,"0","2","0","Jul-30-26 07:55:35 PDT","Aug-30-26 07:55:35 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717367195",Cartier Ballon Bleu 36mm WJBB0034 18K Rose Gold Men's Watch,,18764,"1","FIXED_PRICE","USD",13227.0,,,13227.0,"0","2","0","Jul-30-26 07:57:08 PDT","Aug-30-26 07:57:08 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717367355",Patek Philippe Calatrava  4888G 18K White Gold Unisex Watch,,18763,"1","FIXED_PRICE","USD",19664.0,,,19664.0,"0","2","0","Jul-30-26 07:57:21 PDT","Aug-30-26 07:57:21 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575447412",Cartier Tank Louis 29.0x22.0mm W1529856 18K Yellow Gold Women's Watch,,18761,"1","FIXED_PRICE","USD",10446.0,,,10446.0,"0","1","0","Jul-30-26 07:57:42 PDT","Aug-30-26 07:57:42 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575447594",Cartier Tortue 43x38mm WA503951 18K Rose Gold Women's Watch,,18756,"1","FIXED_PRICE","USD",19355.0,,,19355.0,"0","1","0","Jul-30-26 07:58:06 PDT","Aug-30-26 07:58:06 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717367986",Cartier Tank Anglaise 39x29.8mm W5310047 18K Gold/Stainless  Watch,,18755,"1","FIXED_PRICE","USD",7536.0,,,7536.0,"0","","","Jul-30-26 07:58:15 PDT","Aug-30-26 07:58:15 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135281374",Cartier Ballon Bleu Two Timezone / GMT 38mm W6920011 Stainless Steel Men's Watch,,18754,"1","FIXED_PRICE","USD",5512.0,,,5512.0,"0","1","0","Jul-30-26 07:58:28 PDT","Aug-30-26 07:58:28 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717368509",Cartier Délices de Cartier 38x44mm WG800018 18K White Gold Women's Watch,,18752,"1","FIXED_PRICE","USD",13484.0,,,13484.0,"0","","","Jul-30-26 07:58:51 PDT","Aug-30-26 07:58:51 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575448167",Cartier Délices de Cartier 38.39x43.81mm WG800017 18K Rose Gold Women's Watch,,18751,"1","FIXED_PRICE","USD",19355.0,,,19355.0,"0","0","0","Jul-30-26 07:59:00 PDT","Aug-30-26 07:59:00 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575448440",Cartier Tortue 33x28mm 2645k 18K Rose Gold Women's Watch,,18750,"1","FIXED_PRICE","USD",15235.0,,,15235.0,"0","5","0","Jul-30-26 07:59:16 PDT","Aug-30-26 07:59:16 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135282584",Cartier Tank Solo 24x31mm W5200024 18K Gold/Stainless  Watch+,,18749,"1","FIXED_PRICE","USD",7323.0,,,7323.0,"0","2","0","Jul-30-26 07:59:25 PDT","Aug-30-26 07:59:25 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188717369523",Cartier Ballon Bleu d'Art Elephant Enamel 36mm HPI00331 18K White Gold Watch,,18748,"1","FIXED_PRICE","USD",67250.0,,,67250.0,"0","","","Jul-30-26 07:59:38 PDT","Aug-30-26 07:59:38 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575448980",Cartier Ballon Bleu 33mm W6920084 Stainless Steel Women's Watch,,18747,"1","FIXED_PRICE","USD",5512.0,,,5512.0,"0","2","0","Jul-30-26 07:59:50 PDT","Aug-30-26 07:59:50 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135284248",Cartier Love 23mm WE800431 18K Yellow Gold Women's Watch,,18745,"1","FIXED_PRICE","USD",6258.0,,,6258.0,"0","","","Jul-30-26 08:00:12 PDT","Aug-30-26 08:00:12 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135285185",Cartier Ballon Bleu 33mm W6920084 Stainless Steel Women's Watch,,18744,"1","FIXED_PRICE","USD",5352.0,,,5352.0,"0","","","Jul-30-26 08:00:26 PDT","Aug-30-26 08:00:26 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158135285709",Cartier Tank Solo 24x31mm W5200024 18K Yellow Gold/Stainless Steel Women's Watch,,18743,"1","FIXED_PRICE","USD",7323.0,,,7323.0,"0","","","Jul-30-26 08:00:36 PDT","Aug-30-26 08:00:36 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168575449611",Cartier Pasha 27mm W3140026 Stainless Steel Women's Watch,,18742,"1","FIXED_PRICE","USD",2796.0,,,2796.0,"0","2","0","Jul-30-26 08:00:54 PDT","Aug-30-26 08:00:54 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188722693148",Panerai Luminor Marina 44mm PAM00104 Stainless Steel Men's Watch,,18859,"1","FIXED_PRICE","USD",4660.0,,,4660.0,"0","","","Jul-31-26 09:52:18 PDT","Aug-31-26 09:52:18 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168585694191",Cartier Calibre De Cartier  42mm W7100015 Stainless Steel Unisex Watch,,18864,"1","FIXED_PRICE","USD",5725.0,,,5725.0,"0","1","0","Aug-03-26 07:17:23 PDT","Sep-03-26 07:17:23 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158149879424",Omega Seamaster 36.25mm 2511.81.00 Stainless Steel Unisex Watch,,18846,"1","FIXED_PRICE","USD",2104.0,,,2104.0,"0","3","0","Aug-03-26 07:21:14 PDT","Sep-03-26 07:21:14 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168585735579",Cartier Calibre De Cartier 42mm W7100036 18K Gold/Stainless  Watch,,18844,"1","FIXED_PRICE","USD",7323.0,,,7323.0,"0","0","0","Aug-03-26 07:42:50 PDT","Sep-03-26 07:42:50 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188742577629",Cartier Clé de Cartier 31mm W2CL0004 18K Rose Gold/Stainless Steel Unisex Watch,,18865,"1","FIXED_PRICE","USD",6364.0,,,6364.0,"0","","","Aug-04-26 07:19:43 PDT","Sep-04-26 07:19:43 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158157598464",Cartier Ballon Bleu 36mm W69008Z3 Stainless Steel Unisex Watch,,18884,"1","FIXED_PRICE","USD",7163.0,,,7163.0,"0","","","Aug-05-26 09:56:32 PDT","Sep-05-26 09:56:32 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158157619259",Cartier Tank Americaine 19mmx35mm W2601556 18K Yellow Gold Women's Watch,,18882,"1","FIXED_PRICE","USD",8175.0,,,8175.0,"0","8","0","Aug-05-26 10:08:54 PDT","Sep-05-26 10:08:54 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168591271598",Cartier Trinity 26.8mm WG200246 18K Yellow Gold/Stainless Steel Women's Watch,,18881,"1","FIXED_PRICE","USD",7855.0,,,7855.0,"0","1","0","Aug-05-26 10:09:24 PDT","Sep-05-26 10:09:24 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158157637335",Cartier Tank Solo 35x27mm W1018855 18K Yellow Gold Women's Watch,,18879,"1","FIXED_PRICE","USD",8121.0,,,8121.0,"0","","","Aug-05-26 10:10:30 PDT","Sep-05-26 10:10:30 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158157637462",Cartier Tank Solo 35x27mm W1018855 18K Yellow Gold Women's Watch,,18876,"1","FIXED_PRICE","USD",8281.0,,,8281.0,"0","","","Aug-05-26 10:10:36 PDT","Sep-05-26 10:10:36 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188748307261",Cartier Love 23mm WE800731 18K Yellow Gold Women's Watch,,18877,"1","FIXED_PRICE","USD",6471.0,,,6471.0,"0","","","Aug-05-26 10:15:59 PDT","Sep-05-26 10:15:59 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158157647609",Cartier Love  23mm WE800631 18K Rose Gold Women's Watch,,18875,"1","FIXED_PRICE","USD",6897.0,,,6897.0,"0","1","0","Aug-05-26 10:16:21 PDT","Sep-05-26 10:16:21 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188748308267",Cartier Cle de Cartier 40mm W2CL0002 18K Rose Gold/Stainless Steel Men's Watch,,18874,"1","FIXED_PRICE","USD",6417.0,,,6417.0,"0","","","Aug-05-26 10:16:48 PDT","Sep-05-26 10:16:48 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188748308760",Cartier Tank Solo 31x24mm W5200002 18K Yellow Gold/Stainless Steel Women's Watch,,18873,"1","FIXED_PRICE","USD",7536.0,,,7536.0,"0","","","Aug-05-26 10:17:18 PDT","Sep-05-26 10:17:18 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188748310513",Cartier Santos 20mm W25064Z5 Stainless Steel Women's Watch,,18867,"1","FIXED_PRICE","USD",6843.0,,,6843.0,"0","","","Aug-05-26 10:19:25 PDT","Sep-05-26 10:19:25 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188748312548",Cartier Roadster 31mm W62016V3 Stainless Steel Women's Watch,,18863,"1","FIXED_PRICE","USD",5299.0,,,5299.0,"0","","","Aug-05-26 10:21:41 PDT","Sep-05-26 10:21:41 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"168591293755",Cartier La Dona 27mm W660022I Stainless Steel Women's Watch,,18862,"1","FIXED_PRICE","USD",7110.0,,,7110.0,"0","","","Aug-05-26 10:22:12 PDT","Sep-05-26 10:22:12 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"158157660782",Cartier Tank Américaine 19x34.8mm W2607456 18K Rose Gold Unisex Watch,,18861,"1","FIXED_PRICE","USD",7536.0,,,7536.0,"0","1","0","Aug-05-26 10:22:55 PDT","Sep-05-26 10:22:55 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188771660813",Cartier Rotonde Mystery 42mm W1556224 18K White Gold Men's Watch,,18887,"1","FIXED_PRICE","USD",24763.0,,,24763.0,"0","2","0","Aug-10-26 07:31:22 PDT","Sep-10-26 07:31:22 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
"188772068081",Tiffany and Co Annual Calendar 40mm CT60 18K Yellow Gold Men's Watch,,18870,"1","FIXED_PRICE","USD",14205.0,,,14205.0,"0","3","0","Aug-10-26 09:25:29 PDT","Sep-10-26 09:25:29 PDT","Wristwatches","31387","","","Pre-owned - Good","","","","","","US","","",""
